run_uuid,key,value
37ac5c3194864a64a38bc49f59479df8,preprocessing,full
37ac5c3194864a64a38bc49f59479df8,training_mode,sex_only
37ac5c3194864a64a38bc49f59479df8,seed,42
37ac5c3194864a64a38bc49f59479df8,lambda_sex,0.3
37ac5c3194864a64a38bc49f59479df8,lambda_form,0.2
37ac5c3194864a64a38bc49f59479df8,num_params_M,22.06
37ac5c3194864a64a38bc49f59479df8,inference_ms,16.49
02e809124ec246c8bc6dfe77aca37956,architecture,dinov2_vits14
02e809124ec246c8bc6dfe77aca37956,learning_rate,0.0001
02e809124ec246c8bc6dfe77aca37956,batch_size,16
02e809124ec246c8bc6dfe77aca37956,num_epochs,100
02e809124ec246c8bc6dfe77aca37956,num_classes,10
02e809124ec246c8bc6dfe77aca37956,preprocessing,full
02e809124ec246c8bc6dfe77aca37956,training_mode,sex_only
02e809124ec246c8bc6dfe77aca37956,seed,123
02e809124ec246c8bc6dfe77aca37956,lambda_sex,0.3
02e809124ec246c8bc6dfe77aca37956,lambda_form,0.2
02e809124ec246c8bc6dfe77aca37956,num_params_M,22.06
02e809124ec246c8bc6dfe77aca37956,inference_ms,16.88
6afc1addb5004b639802392820130f9b,architecture,dinov2_vits14
6afc1addb5004b639802392820130f9b,learning_rate,0.0001
6afc1addb5004b639802392820130f9b,batch_size,16
6afc1addb5004b639802392820130f9b,num_epochs,100
6afc1addb5004b639802392820130f9b,num_classes,10
6afc1addb5004b639802392820130f9b,preprocessing,full
6afc1addb5004b639802392820130f9b,training_mode,sex_only
6afc1addb5004b639802392820130f9b,seed,456
6afc1addb5004b639802392820130f9b,lambda_sex,0.3
6afc1addb5004b639802392820130f9b,lambda_form,0.2
6afc1addb5004b639802392820130f9b,num_params_M,22.06
6afc1addb5004b639802392820130f9b,inference_ms,17.03
